,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_java_researcher_1,classification_report_java_researcher_1,macro_f1_java_researcher_1,roc-auc_java_researcher_1,perf_predict_runtime_java_researcher_1,timeit_runtime_java_researcher_1,man_validation_samples_java_researcher_2,classification_report_java_researcher_2,macro_f1_java_researcher_2,roc-auc_java_researcher_2,perf_predict_runtime_java_researcher_2,timeit_runtime_java_researcher_2
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.45646464600577,5.12829296875,553,12500,0,6575,"{""artifact"": {""precision"": 0.9862479944991978, ""recall"": 0.9178754266211604, ""f1-score"": 0.950834161971053, ""support"": 4688}, ""text"": {""precision"": 0.8259493670886076, ""recall"": 0.9682034976152624, ""f1-score"": 0.8914369358380093, ""support"": 1887}, ""accuracy"": 0.932319391634981, ""macro avg"": {""precision"": 0.9060986807939027, ""recall"": 0.9430394621182114, ""f1-score"": 0.9211355489045312, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9402428979328428, ""recall"": 0.932319391634981, ""f1-score"": 0.9337873839158357, ""support"": 6575}}",0.9211355489045312,0.9430394621182113,0.43961564599885605,0.4425867060999735,6578,"{""artifact"": {""precision"": 0.9862542955326461, ""recall"": 0.9214469178082192, ""f1-score"": 0.9527498063516654, ""support"": 4672}, ""text"": {""precision"": 0.8341617713511071, ""recall"": 0.968520461699895, ""f1-score"": 0.8963340616654527, ""support"": 1906}, ""accuracy"": 0.9350866524779569, ""macro avg"": {""precision"": 0.9102080334418766, ""recall"": 0.9449836897540571, ""f1-score"": 0.924541934008559, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9421849201769129, ""recall"": 0.9350866524779569, ""f1-score"": 0.9364031342063444, ""support"": 6578}}",0.924541934008559,0.9449836897540571,0.4387883940071333,0.44045533489988886
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.418065187011962,5.240888671875,691,12500,1,6575,"{""artifact"": {""precision"": 0.9901330885727397, ""recall"": 0.9204351535836177, ""f1-score"": 0.9540128233473357, ""support"": 4688}, ""text"": {""precision"": 0.8317546233649076, ""recall"": 0.9772125066242713, ""f1-score"": 0.8986354775828459, ""support"": 1887}, ""accuracy"": 0.9367300380228137, ""macro avg"": {""precision"": 0.9109438559688237, ""recall"": 0.9488238301039444, ""f1-score"": 0.9263241504650908, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9446790712575793, ""recall"": 0.9367300380228137, ""f1-score"": 0.9381197356731773, ""support"": 6575}}",0.9263241504650908,0.9488238301039444,0.4455034540005727,0.44220514119951987,6578,"{""artifact"": {""precision"": 0.9892201834862385, ""recall"": 0.9231592465753424, ""f1-score"": 0.9550487156775908, ""support"": 4672}, ""text"": {""precision"": 0.8381424706943192, ""recall"": 0.9753410283315844, ""f1-score"": 0.9015518913676043, ""support"": 1906}, ""accuracy"": 0.9382791121921557, ""macro avg"": {""precision"": 0.9136813270902788, ""recall"": 0.9492501374534634, ""f1-score"": 0.9283003035225975, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9454448535103496, ""recall"": 0.9382791121921557, ""f1-score"": 0.9395478115829062, ""support"": 6578}}",0.9283003035225975,0.9492501374534634,0.44188862199371215,0.4414252778995433
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.4594094719941495,5.2693818359375,885,12500,2,6575,"{""artifact"": {""precision"": 0.9902234636871509, ""recall"": 0.9074232081911263, ""f1-score"": 0.9470169189670526, ""support"": 4688}, ""text"": {""precision"": 0.8095655989469065, ""recall"": 0.9777424483306836, ""f1-score"": 0.8857417186749879, ""support"": 1887}, ""accuracy"": 0.9276045627376426, ""macro avg"": {""precision"": 0.8998945313170287, ""recall"": 0.942582828260905, ""f1-score"": 0.9163793188210203, ""support"": 6575}, ""weighted avg"": {""precision"": 0.938375343418734, ""recall"": 0.9276045627376426, ""f1-score"": 0.9294311694687825, ""support"": 6575}}",0.9163793188210203,0.942582828260905,0.4409345820022281,0.4420195959988632,6578,"{""artifact"": {""precision"": 0.9892973476035365, ""recall"": 0.9101027397260274, ""f1-score"": 0.9480490523968784, ""support"": 4672}, ""text"": {""precision"": 0.8157894736842105, ""recall"": 0.9758656873032528, ""f1-score"": 0.8886765408504539, ""support"": 1906}, ""accuracy"": 0.9291577987230161, ""macro avg"": {""precision"": 0.9025434106438734, ""recall"": 0.9429842135146401, ""f1-score"": 0.9183627966236662, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9390227948990312, ""recall"": 0.9291577987230161, ""f1-score"": 0.9308456460412254, ""support"": 6578}}",0.9183627966236662,0.94298421351464,0.4388410429965006,0.4379803661009646
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.6602545700006885,5.337462890625,200,12500,3,6575,"{""artifact"": {""precision"": 0.9887459807073955, ""recall"": 0.91830204778157, ""f1-score"": 0.9522229595222297, ""support"": 4688}, ""text"": {""precision"": 0.8275551553354344, ""recall"": 0.9740328563857975, ""f1-score"": 0.8948393378773125, ""support"": 1887}, ""accuracy"": 0.934296577946768, ""macro avg"": {""precision"": 0.908150568021415, ""recall"": 0.9461674520836838, ""f1-score"": 0.923531148699771, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9424848267185149, ""recall"": 0.934296577946768, ""f1-score"": 0.935754078298814, ""support"": 6575}}",0.923531148699771,0.9461674520836838,0.4443780019937549,0.44408699210034686,6578,"{""artifact"": {""precision"": 0.9871471195776911, ""recall"": 0.9205907534246576, ""f1-score"": 0.9527079410787462, ""support"": 4672}, ""text"": {""precision"": 0.8329581269698334, ""recall"": 0.9706190975865687, ""f1-score"": 0.8965350133268719, ""support"": 1906}, ""accuracy"": 0.9350866524779569, ""macro avg"": {""precision"": 0.9100526232737622, ""recall"": 0.9456049255056131, ""f1-score"": 0.9246214772028091, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9424702846870592, ""recall"": 0.9350866524779569, ""f1-score"": 0.9364316260445303, ""support"": 6578}}",0.9246214772028091,0.9456049255056131,0.44473897900024895,0.44318726799974684
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.7685792710108217,5.557533203125,164,12500,4,6575,"{""artifact"": {""precision"": 0.9892669559260105, ""recall"": 0.924061433447099, ""f1-score"": 0.9555531046652695, ""support"": 4688}, ""text"": {""precision"": 0.8378870673952641, ""recall"": 0.9750927397986221, ""f1-score"": 0.9012980651481752, ""support"": 1887}, ""accuracy"": 0.9387072243346007, ""macro avg"": {""precision"": 0.9135770116606373, ""recall"": 0.9495770866228606, ""f1-score"": 0.9284255849067224, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9458215035066161, ""recall"": 0.9387072243346007, ""f1-score"": 0.9399821146167894, ""support"": 6575}}",0.9284255849067224,0.9495770866228606,0.44270354000036605,0.4434758445000625,6578,"{""artifact"": {""precision"": 0.9883614787768142, ""recall"": 0.9270119863013698, ""f1-score"": 0.9567042191296664, ""support"": 4672}, ""text"": {""precision"": 0.8447176684881603, ""recall"": 0.9732423924449108, ""f1-score"": 0.9044368600682594, ""support"": 1906}, ""accuracy"": 0.9404074186682883, ""macro avg"": {""precision"": 0.9165395736324873, ""recall"": 0.9501271893731403, ""f1-score"": 0.930570539598963, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9467401497390863, ""recall"": 0.9404074186682883, ""f1-score"": 0.9415595571699459, ""support"": 6578}}",0.930570539598963,0.9501271893731402,0.4418675019987859,0.4422179461995256
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.472015263992944,5.2824033203125,734,12500,5,6575,"{""artifact"": {""precision"": 0.9887148779364349, ""recall"": 0.9157423208191127, ""f1-score"": 0.9508305647840533, ""support"": 4688}, ""text"": {""precision"": 0.8231079265562025, ""recall"": 0.9740328563857975, ""f1-score"": 0.8922330097087379, ""support"": 1887}, ""accuracy"": 0.9324714828897338, ""macro avg"": {""precision"": 0.9059114022463186, ""recall"": 0.944887588602455, ""f1-score"": 0.9215317872463955, ""support"": 6575}, ""weighted avg"": {""precision"": 0.941186312574534, ""recall"": 0.9324714828897338, ""f1-score"": 0.9340132892818296, ""support"": 6575}}",0.9215317872463955,0.9448875886024551,0.4460185600037221,0.4443878115009284,6578,"{""artifact"": {""precision"": 0.9877992633517495, ""recall"": 0.9184503424657534, ""f1-score"": 0.9518633540372671, ""support"": 4672}, ""text"": {""precision"": 0.8294538943598926, ""recall"": 0.972193074501574, ""f1-score"": 0.895169082125604, ""support"": 1906}, ""accuracy"": 0.9340224992398906, ""macro avg"": {""precision"": 0.908626578855821, ""recall"": 0.9453217084836637, ""f1-score"": 0.9235162180814356, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9419181029232789, ""recall"": 0.9340224992398906, ""f1-score"": 0.935435977590987, ""support"": 6578}}",0.9235162180814356,0.9453217084836637,0.44180901200161316,0.4405155870001181
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.5161136660026386,5.2402119140625,694,12500,6,6575,"{""artifact"": {""precision"": 0.9871970736168267, ""recall"": 0.9210750853242321, ""f1-score"": 0.9529905098212316, ""support"": 4688}, ""text"": {""precision"": 0.8318945933666515, ""recall"": 0.9703232644409115, ""f1-score"": 0.8957925636007829, ""support"": 1887}, ""accuracy"": 0.9352091254752851, ""macro avg"": {""precision"": 0.9095458334917391, ""recall"": 0.9456991748825718, ""f1-score"": 0.9243915367110072, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9426258522887536, ""recall"": 0.9352091254752851, ""f1-score"": 0.936574916738648, ""support"": 6575}}",0.9243915367110072,0.9456991748825718,0.4326423520105891,0.4385252184991259,6578,"{""artifact"": {""precision"": 0.9860635138222527, ""recall"": 0.9238013698630136, ""f1-score"": 0.9539175599513758, ""support"": 4672}, ""text"": {""precision"": 0.838255338482508, ""recall"": 0.9679958027282266, ""f1-score"": 0.8984660336011687, ""support"": 1906}, ""accuracy"": 0.9366068713894801, ""macro avg"": {""precision"": 0.9121594261523803, ""recall"": 0.9458985862956202, ""f1-score"": 0.9261917967762723, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9432355445006423, ""recall"": 0.9366068713894801, ""f1-score"": 0.9378502736601786, ""support"": 6578}}",0.9261917967762723,0.9458985862956202,0.4409732130006887,0.4374521810997976
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.517933880997589,5.2544453125,440,12500,7,6575,"{""artifact"": {""precision"": 0.9875547361143121, ""recall"": 0.9140358361774744, ""f1-score"": 0.9493740999224549, ""support"": 4688}, ""text"": {""precision"": 0.8197674418604651, ""recall"": 0.9713831478537361, ""f1-score"": 0.889158379820519, ""support"": 1887}, ""accuracy"": 0.9304942965779468, ""macro avg"": {""precision"": 0.9036610889873886, ""recall"": 0.9427094920156053, ""f1-score"": 0.919266239871487, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9394004206379608, ""recall"": 0.9304942965779468, ""f1-score"": 0.93209241721031, ""support"": 6575}}",0.919266239871487,0.9427094920156054,0.43882387099438347,0.44068748760037124,6578,"{""artifact"": {""precision"": 0.9857142857142858, ""recall"": 0.915667808219178, ""f1-score"": 0.9494007989347537, ""support"": 4672}, ""text"": {""precision"": 0.8239499553172476, ""recall"": 0.9674711437565582, ""f1-score"": 0.88996138996139, ""support"": 1906}, ""accuracy"": 0.9306780176345394, ""macro avg"": {""precision"": 0.9048321205157667, ""recall"": 0.9415694759878681, ""f1-score"": 0.9196810944480718, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9388424684846179, ""recall"": 0.9306780176345394, ""f1-score"": 0.9321780088004833, ""support"": 6578}}",0.9196810944480718,0.9415694759878681,0.4445173040003283,0.43968042800115653
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.539696815991192,5.2439599609375,101,12500,8,6575,"{""artifact"": {""precision"": 0.9871086556169429, ""recall"": 0.9146757679180887, ""f1-score"": 0.9495128432240921, ""support"": 4688}, ""text"": {""precision"": 0.8207082025997311, ""recall"": 0.9703232644409115, ""f1-score"": 0.8892666342884896, ""support"": 1887}, ""accuracy"": 0.9306463878326996, ""macro avg"": {""precision"": 0.903908429108337, ""recall"": 0.9424995161795001, ""f1-score"": 0.9193897387562908, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9393523583023455, ""recall"": 0.9306463878326996, ""f1-score"": 0.9322224103326119, ""support"": 6575}}",0.9193897387562908,0.9424995161795001,0.4488307469873689,0.4496671872999286,6578,"{""artifact"": {""precision"": 0.9845764272559853, ""recall"": 0.9154537671232876, ""f1-score"": 0.9487577639751553, ""support"": 4672}, ""text"": {""precision"": 0.8231871083258728, ""recall"": 0.9648478488982162, ""f1-score"": 0.8884057971014492, ""support"": 1906}, ""accuracy"": 0.9297658862876255, ""macro avg"": {""precision"": 0.903881767790929, ""recall"": 0.9401508080107519, ""f1-score"": 0.9185817805383023, ""support"": 6578}, ""weighted avg"": {""precision"": 0.937813270995603, ""recall"": 0.9297658862876255, ""f1-score"": 0.9312705567904056, ""support"": 6578}}",0.9185817805383023,0.9401508080107519,0.44357226000283845,0.4429840576995048
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.536807083990425,5.2769140625,853,12500,9,6575,"{""artifact"": {""precision"": 0.9894760924273621, ""recall"": 0.9225682593856656, ""f1-score"": 0.9548515288663209, ""support"": 4688}, ""text"": {""precision"": 0.8352994555353902, ""recall"": 0.9756226815050344, ""f1-score"": 0.9000244439012467, ""support"": 1887}, ""accuracy"": 0.9377946768060836, ""macro avg"": {""precision"": 0.9123877739813762, ""recall"": 0.94909547044535, ""f1-score"": 0.9274379863837838, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9452279838623201, ""recall"": 0.9377946768060836, ""f1-score"": 0.9391163639493483, ""support"": 6575}}",0.9274379863837838,0.9490954704453499,0.4456137800007127,0.4442558249007561,6578,"{""artifact"": {""precision"": 0.9881115683584819, ""recall"": 0.9250856164383562, ""f1-score"": 0.9555604687154543, ""support"": 4672}, ""text"": {""precision"": 0.8411978221415608, ""recall"": 0.9727177334732424, ""f1-score"": 0.9021897810218978, ""support"": 1906}, ""accuracy"": 0.9388871997567649, ""macro avg"": {""precision"": 0.9146546952500214, ""recall"": 0.9489016749557992, ""f1-score"": 0.9288751248686761, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9455427632065434, ""recall"": 0.9388871997567649, ""f1-score"": 0.9400961131751808, ""support"": 6578}}",0.9288751248686761,0.9489016749557994,0.4422748969955137,0.4420775917998981
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.815876874010428,9.149859375,928,25000,0,6575,"{""artifact"": {""precision"": 0.988092512021983, ""recall"": 0.9204351535836177, ""f1-score"": 0.9530646051905025, ""support"": 4688}, ""text"": {""precision"": 0.8310688405797102, ""recall"": 0.9724430312665607, ""f1-score"": 0.8962148962148963, ""support"": 1887}, ""accuracy"": 0.935361216730038, ""macro avg"": {""precision"": 0.9095806763008466, ""recall"": 0.9464390924250892, ""f1-score"": 0.9246397507026993, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9430273153662311, ""recall"": 0.935361216730038, ""f1-score"": 0.936748954873093, ""support"": 6575}}",0.9246397507026993,0.9464390924250892,0.447571042997879,0.4447608243994182,6578,"{""artifact"": {""precision"": 0.9858058608058609, ""recall"": 0.9216609589041096, ""f1-score"": 0.9526548672566373, ""support"": 4672}, ""text"": {""precision"": 0.8343891402714932, ""recall"": 0.9674711437565582, ""f1-score"": 0.8960155490767736, ""support"": 1906}, ""accuracy"": 0.9349346305868045, ""macro avg"": {""precision"": 0.9100975005386771, ""recall"": 0.9445660513303339, ""f1-score"": 0.9243352081667054, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9419323020739507, ""recall"": 0.9349346305868045, ""f1-score"": 0.9362434138588233, ""support"": 6578}}",0.9243352081667054,0.9445660513303339,0.4475511859927792,0.44372592459985755
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.8763021509948885,9.13444921875,290,25000,1,6575,"{""artifact"": {""precision"": 0.9879518072289156, ""recall"": 0.9270477815699659, ""f1-score"": 0.9565313084626389, ""support"": 4688}, ""text"": {""precision"": 0.8428308823529411, ""recall"": 0.9719130895601484, ""f1-score"": 0.9027811961604725, ""support"": 1887}, ""accuracy"": 0.9399239543726235, ""macro avg"": {""precision"": 0.9153913447909283, ""recall"": 0.9494804355650572, ""f1-score"": 0.9296562523115557, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9463026535800998, ""recall"": 0.9399239543726235, ""f1-score"": 0.9411052306049678, ""support"": 6575}}",0.9296562523115557,0.9494804355650571,0.44949210800405126,0.44781715410063044,6578,"{""artifact"": {""precision"": 0.9870513402998637, ""recall"": 0.9300085616438356, ""f1-score"": 0.9576812871941811, ""support"": 4672}, ""text"": {""precision"": 0.8497242647058824, ""recall"": 0.9700944386149003, ""f1-score"": 0.9059284664380205, ""support"": 1906}, ""accuracy"": 0.9416235937975068, ""macro avg"": {""precision"": 0.9183878025028731, ""recall"": 0.9500515001293679, ""f1-score"": 0.9318048768161008, ""support"": 6578}, ""weighted avg"": {""precision"": 0.947260308666825, ""recall"": 0.9416235937975068, ""f1-score"": 0.9426857146248223, ""support"": 6578}}",0.9318048768161008,0.950051500129368,0.44825736100028735,0.4466323920991272
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.930391770001734,9.0487578125,242,25000,2,6575,"{""artifact"": {""precision"": 0.98922512608895, ""recall"": 0.9204351535836177, ""f1-score"": 0.9535911602209944, ""support"": 4688}, ""text"": {""precision"": 0.8314505196565748, ""recall"": 0.9750927397986221, ""f1-score"": 0.8975609756097561, ""support"": 1887}, ""accuracy"": 0.9361216730038023, ""macro avg"": {""precision"": 0.9103378228727623, ""recall"": 0.9477639466911199, ""f1-score"": 0.9255760679153753, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9439444139463048, ""recall"": 0.9361216730038023, ""f1-score"": 0.937510710280096, ""support"": 6575}}",0.9255760679153753,0.9477639466911199,0.4431910249986686,0.4456398877999163,6578,"{""artifact"": {""precision"": 0.9880843263061412, ""recall"": 0.922945205479452, ""f1-score"": 0.9544046038069942, ""support"": 4672}, ""text"": {""precision"": 0.8373983739837398, ""recall"": 0.9727177334732424, ""f1-score"": 0.9, ""support"": 1906}, ""accuracy"": 0.9373669808452417, ""macro avg"": {""precision"": 0.9127413501449405, ""recall"": 0.9478314694763472, ""f1-score"": 0.9272023019034972, ""support"": 6578}, ""weighted avg"": {""precision"": 0.944422510385421, ""recall"": 0.9373669808452417, ""f1-score"": 0.9386406672219941, ""support"": 6578}}",0.9272023019034972,0.9478314694763471,0.44685304698941763,0.44350397910020545
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.994744014999014,9.0945419921875,397,25000,3,6575,"{""artifact"": {""precision"": 0.9885635864592863, ""recall"": 0.9219283276450512, ""f1-score"": 0.954083885209713, ""support"": 4688}, ""text"": {""precision"": 0.8338629142078984, ""recall"": 0.9735029146793853, ""f1-score"": 0.8982885085574573, ""support"": 1887}, ""accuracy"": 0.9367300380228137, ""macro avg"": {""precision"": 0.9112132503335924, ""recall"": 0.9477156211622182, ""f1-score"": 0.9261861968835852, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9441650817386218, ""recall"": 0.9367300380228137, ""f1-score"": 0.9380708242602367, ""support"": 6575}}",0.9261861968835852,0.9477156211622183,0.4474058729974786,0.4476891098005581,6578,"{""artifact"": {""precision"": 0.9874256973022405, ""recall"": 0.924443493150685, ""f1-score"": 0.9548971921291178, ""support"": 4672}, ""text"": {""precision"": 0.8398366606170599, ""recall"": 0.9711437565582371, ""f1-score"": 0.9007299270072993, ""support"": 1906}, ""accuracy"": 0.937975068409851, ""macro avg"": {""precision"": 0.9136311789596502, ""recall"": 0.9477936248544611, ""f1-score"": 0.9278135595682085, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9446612242219798, ""recall"": 0.937975068409851, ""f1-score"": 0.9392020253121238, ""support"": 6578}}",0.9278135595682085,0.9477936248544611,0.4479508360091131,0.4473658692993922
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.614221997006098,8.926857421875,980,25000,4,6575,"{""artifact"": {""precision"": 0.99024279555253, ""recall"": 0.9308873720136519, ""f1-score"": 0.959648158328752, ""support"": 4688}, ""text"": {""precision"": 0.8505535055350554, ""recall"": 0.9772125066242713, ""f1-score"": 0.909494451294698, ""support"": 1887}, ""accuracy"": 0.9441825095057034, ""macro avg"": {""precision"": 0.9203981505437927, ""recall"": 0.9540499393189616, ""f1-score"": 0.934571304811725, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9501525004554997, ""recall"": 0.9441825095057034, ""f1-score"": 0.9452542351084844, ""support"": 6575}}",0.934571304811725,0.9540499393189615,0.44546623299538624,0.45050663739966695,6578,"{""artifact"": {""precision"": 0.9897936039918349, ""recall"": 0.9340753424657534, ""f1-score"": 0.9611276291157361, ""support"": 4672}, ""text"": {""precision"": 0.8579990779160903, ""recall"": 0.9763903462749213, ""f1-score"": 0.9133742331288344, ""support"": 1906}, ""accuracy"": 0.9463362724232289, ""macro avg"": {""precision"": 0.9238963409539627, ""recall"": 0.9552328443703373, ""f1-score"": 0.9372509311222852, ""support"": 6578}, ""weighted avg"": {""precision"": 0.951605649187887, ""recall"": 0.9463362724232289, ""f1-score"": 0.9472909047692728, ""support"": 6578}}",0.9372509311222852,0.9552328443703373,0.44538659500540234,0.4429821580997668
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",6.274289009001222,9.19792578125,748,25000,5,6575,"{""artifact"": {""precision"": 0.988909426987061, ""recall"": 0.9129692832764505, ""f1-score"": 0.9494232475598935, ""support"": 4688}, ""text"": {""precision"": 0.8184245660881175, ""recall"": 0.9745627980922098, ""f1-score"": 0.8896952104499274, ""support"": 1887}, ""accuracy"": 0.9306463878326996, ""macro avg"": {""precision"": 0.9036669965375892, ""recall"": 0.9437660406843302, ""f1-score"": 0.9195592290049104, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9399809201404744, ""recall"": 0.9306463878326996, ""f1-score"": 0.9322815280121359, ""support"": 6575}}",0.9195592290049104,0.9437660406843301,0.4447275679995073,0.4436451469999156,6578,"{""artifact"": {""precision"": 0.9882189882189882, ""recall"": 0.915667808219178, ""f1-score"": 0.9505610487723586, ""support"": 4672}, ""text"": {""precision"": 0.8248110271231659, ""recall"": 0.9732423924449108, ""f1-score"": 0.8929001203369434, ""support"": 1906}, ""accuracy"": 0.932350258437215, ""macro avg"": {""precision"": 0.9065150076710771, ""recall"": 0.9444551003320445, ""f1-score"": 0.9217305845546511, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9408709228725853, ""recall"": 0.932350258437215, ""f1-score"": 0.9338535799979741, ""support"": 6578}}",0.9217305845546511,0.9444551003320444,0.44180558499647304,0.4425639613997191
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.827386369011947,8.98815234375,434,25000,6,6575,"{""artifact"": {""precision"": 0.9879353516958798, ""recall"": 0.9257679180887372, ""f1-score"": 0.9558418676357229, ""support"": 4688}, ""text"": {""precision"": 0.84051329055912, ""recall"": 0.9719130895601484, ""f1-score"": 0.9014499877119686, ""support"": 1887}, ""accuracy"": 0.9390114068441064, ""macro avg"": {""precision"": 0.9142243211274999, ""recall"": 0.9488405038244427, ""f1-score"": 0.9286459276738457, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9456257806897861, ""recall"": 0.9390114068441064, ""f1-score"": 0.940231604910837, ""support"": 6575}}",0.9286459276738457,0.9488405038244428,0.4437635989888804,0.4454336228009197,6578,"{""artifact"": {""precision"": 0.9865725989986345, ""recall"": 0.9278681506849316, ""f1-score"": 0.9563203176704169, ""support"": 4672}, ""text"": {""precision"": 0.8456959706959707, ""recall"": 0.9690451206715635, ""f1-score"": 0.9031784841075794, ""support"": 1906}, ""accuracy"": 0.939799331103679, ""macro avg"": {""precision"": 0.9161342848473026, ""recall"": 0.9484566356782476, ""f1-score"": 0.9297494008889982, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9457530712478169, ""recall"": 0.939799331103679, ""f1-score"": 0.9409222734668947, ""support"": 6578}}",0.9297494008889982,0.9484566356782475,0.44244009599788114,0.44448352009931114
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.970027117989957,9.18027734375,668,25000,7,6575,"{""artifact"": {""precision"": 0.9896859958743983, ""recall"": 0.9210750853242321, ""f1-score"": 0.9541487128494088, ""support"": 4688}, ""text"": {""precision"": 0.8327305605786618, ""recall"": 0.9761526232114467, ""f1-score"": 0.8987557940961209, ""support"": 1887}, ""accuracy"": 0.9368821292775665, ""macro avg"": {""precision"": 0.91120827822653, ""recall"": 0.9486138542678394, ""f1-score"": 0.9264522534727648, ""support"": 6575}, ""weighted avg"": {""precision"": 0.9446403827332495, ""recall"": 0.9368821292775665, ""f1-score"": 0.9382511557866781, ""support"": 6575}}",0.9264522534727648,0.9486138542678395,0.4420565659966087,0.44258298310014654,6578,"{""artifact"": {""precision"": 0.9894592117323556, ""recall"": 0.9242294520547946, ""f1-score"": 0.9557326250553342, ""support"": 4672}, ""text"": {""precision"": 0.8401084010840109, ""recall"": 0.9758656873032528, ""f1-score"": 0.9029126213592233, ""support"": 1906}, ""accuracy"": 0.9391912435390696, ""macro avg"": {""precision"": 0.9147838064081832, ""recall"": 0.9500475696790237, ""f1-score"": 0.9293226232072788, ""support"": 6578}, ""weighted avg"": {""precision"": 0.9461842580844769, ""recall"": 0.9391912435390696, ""f1-score"": 0.9404278322543632, ""support"": 6578}}",0.9293226232072788,0.9500475696790237,0.44136907599749975,0.44115391169907525
