,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_php_researcher_1,classification_report_php_researcher_1,macro_f1_php_researcher_1,roc-auc_php_researcher_1,perf_predict_runtime_php_researcher_1,timeit_runtime_php_researcher_1,man_validation_samples_php_researcher_2,classification_report_php_researcher_2,macro_f1_php_researcher_2,roc-auc_php_researcher_2,perf_predict_runtime_php_researcher_2,timeit_runtime_php_researcher_2
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.7316587259992957,4.5444697265625,153,12500,0,6190,"{""artifact"": {""precision"": 0.9760526315789474, ""recall"": 0.8776620918125887, ""f1-score"": 0.9242461998504858, ""support"": 4226}, ""text"": {""precision"": 0.7836820083682008, ""recall"": 0.9536659877800407, ""f1-score"": 0.8603582912264585, ""support"": 1964}, ""accuracy"": 0.9017770597738287, ""macro avg"": {""precision"": 0.879867319973574, ""recall"": 0.9156640397963147, ""f1-score"": 0.8923022455384721, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9150161365893018, ""recall"": 0.9017770597738287, ""f1-score"": 0.903975464383993, ""support"": 6190}}",0.8923022455384721,0.9156640397963147,0.352843293978367,0.3542643396998756,6189,"{""artifact"": {""precision"": 0.9597050302870688, ""recall"": 0.8680323963792282, ""f1-score"": 0.9115697310819263, ""support"": 4198}, ""text"": {""precision"": 0.7683946488294314, ""recall"": 0.9231541938724259, ""f1-score"": 0.8386949577914671, ""support"": 1991}, ""accuracy"": 0.8857650670544515, ""macro avg"": {""precision"": 0.8640498395582501, ""recall"": 0.8955932951258271, ""f1-score"": 0.8751323444366967, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8981605207569096, ""recall"": 0.8857650670544515, ""f1-score"": 0.8881259318217383, ""support"": 6189}}",0.8751323444366967,0.8955932951258271,0.3504660140024498,0.35229423819982914
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.715878947987221,4.6818779296875,198,12500,1,6190,"{""artifact"": {""precision"": 0.9789639758085722, ""recall"": 0.8809749171793658, ""f1-score"": 0.9273882177107984, ""support"": 4226}, ""text"": {""precision"": 0.7892752408881442, ""recall"": 0.9592668024439919, ""f1-score"": 0.8660078142955643, ""support"": 1964}, ""accuracy"": 0.9058158319870759, ""macro avg"": {""precision"": 0.8841196083483582, ""recall"": 0.9201208598116788, ""f1-score"": 0.8966980160031813, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9187784062796996, ""recall"": 0.9058158319870759, ""f1-score"": 0.9079130784042524, ""support"": 6190}}",0.8966980160031813,0.9201208598116788,0.3536083700018935,0.351138832300785,6189,"{""artifact"": {""precision"": 0.9650092081031307, ""recall"": 0.873749404478323, ""f1-score"": 0.9171146393299162, ""support"": 4198}, ""text"": {""precision"": 0.7780569514237856, ""recall"": 0.9331993972877951, ""f1-score"": 0.8485955697647865, ""support"": 1991}, ""accuracy"": 0.8928744546776539, ""macro avg"": {""precision"": 0.8715330797634582, ""recall"": 0.9034744008830591, ""f1-score"": 0.8828551045473514, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9048667063987236, ""recall"": 0.8928744546776539, ""f1-score"": 0.8950720690432505, ""support"": 6189}}",0.8828551045473514,0.9034744008830591,0.3534226920164656,0.35179765450011474
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.8514932729885913,4.54825,369,12500,2,6190,"{""artifact"": {""precision"": 0.983995732195252, ""recall"": 0.8729294841457643, ""f1-score"": 0.9251410658307211, ""support"": 4226}, ""text"": {""precision"": 0.7800081933633757, ""recall"": 0.9694501018329938, ""f1-score"": 0.864472190692395, ""support"": 1964}, ""accuracy"": 0.9035541195476575, ""macro avg"": {""precision"": 0.8820019627793139, ""recall"": 0.9211897929893791, ""f1-score"": 0.8948066282615581, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9192733531539266, ""recall"": 0.9035541195476575, ""f1-score"": 0.9058916844459599, ""support"": 6190}}",0.8948066282615581,0.9211897929893791,0.35673410500749014,0.35483068140165414,6189,"{""artifact"": {""precision"": 0.9665954035275254, ""recall"": 0.8616007622677465, ""f1-score"": 0.9110831234256926, ""support"": 4198}, ""text"": {""precision"": 0.7625664078463424, ""recall"": 0.9372174786539428, ""f1-score"": 0.8409193330328977, ""support"": 1991}, ""accuracy"": 0.8859266440458878, ""macro avg"": {""precision"": 0.8645809056869339, ""recall"": 0.8994091204608446, ""f1-score"": 0.8760012282292952, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9009593184731974, ""recall"": 0.8859266440458878, ""f1-score"": 0.8885114467942409, ""support"": 6189}}",0.8760012282292952,0.8994091204608445,0.3496225209964905,0.3509432933991775
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.604335528012598,4.613947265625,815,12500,3,6190,"{""artifact"": {""precision"": 0.9783422459893049, ""recall"": 0.8658305726455277, ""f1-score"": 0.918654280692945, ""support"": 4226}, ""text"": {""precision"": 0.7685714285714286, ""recall"": 0.9587576374745418, ""f1-score"": 0.8531943815133666, ""support"": 1964}, ""accuracy"": 0.8953150242326333, ""macro avg"": {""precision"": 0.8734568372803667, ""recall"": 0.9122941050600347, ""f1-score"": 0.8859243311031557, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9117849139362015, ""recall"": 0.8953150242326333, ""f1-score"": 0.8978847747173888, ""support"": 6190}}",0.8859243311031557,0.9122941050600347,0.3518748370115645,0.35327252380084245,6189,"{""artifact"": {""precision"": 0.9633395772009633, ""recall"": 0.857551214864221, ""f1-score"": 0.9073724007561436, ""support"": 4198}, ""text"": {""precision"": 0.7561174551386624, ""recall"": 0.9311903566047213, ""f1-score"": 0.8345712356515868, ""support"": 1991}, ""accuracy"": 0.8812409112942317, ""macro avg"": {""precision"": 0.8597285161698128, ""recall"": 0.8943707857344712, ""f1-score"": 0.8709718182038652, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8966762640605462, ""recall"": 0.8812409112942317, ""f1-score"": 0.8839522812338989, ""support"": 6189}}",0.8709718182038652,0.8943707857344712,0.35572376899654046,0.35371208349824884
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.758735279989196,4.6644384765625,593,12500,4,6190,"{""artifact"": {""precision"": 0.9785465272190936, ""recall"": 0.8634642688121155, ""f1-score"": 0.9174104336895035, ""support"": 4226}, ""text"": {""precision"": 0.765542462413653, ""recall"": 0.9592668024439919, ""f1-score"": 0.8515254237288137, ""support"": 1964}, ""accuracy"": 0.8938610662358643, ""macro avg"": {""precision"": 0.8720444948163733, ""recall"": 0.9113655356280537, ""f1-score"": 0.8844679287091586, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9109633312129732, ""recall"": 0.8938610662358643, ""f1-score"": 0.8965060460380019, ""support"": 6190}}",0.8844679287091586,0.9113655356280537,0.35275036000530235,0.35364489039930047,6189,"{""artifact"": {""precision"": 0.961640916355887, ""recall"": 0.8599333015721772, ""f1-score"": 0.9079476861167002, ""support"": 4198}, ""text"": {""precision"": 0.7585215605749487, ""recall"": 0.9276745354093421, ""f1-score"": 0.8346136466335292, ""support"": 1991}, ""accuracy"": 0.881725642268541, ""macro avg"": {""precision"": 0.8600812384654178, ""recall"": 0.8938039184907596, ""f1-score"": 0.8712806663751147, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8962974622663978, ""recall"": 0.881725642268541, ""f1-score"": 0.8843561410187856, ""support"": 6189}}",0.8712806663751147,0.8938039184907597,0.354975115013076,0.35330268339894244
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.66801788599696,4.64069921875,126,12500,5,6190,"{""artifact"": {""precision"": 0.9762222815923056, ""recall"": 0.8646474207288216, ""f1-score"": 0.9170535826327018, ""support"": 4226}, ""text"": {""precision"": 0.7662443808745403, ""recall"": 0.9546843177189409, ""f1-score"": 0.8501473588755385, ""support"": 1964}, ""accuracy"": 0.8932148626817448, ""macro avg"": {""precision"": 0.871233331233423, ""recall"": 0.9096658692238813, ""f1-score"": 0.8836004707541201, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9095992449186882, ""recall"": 0.8932148626817448, ""f1-score"": 0.8958251781966649, ""support"": 6190}}",0.8836004707541201,0.9096658692238813,0.3530309769848827,0.35404003589937927,6189,"{""artifact"": {""precision"": 0.9636901559978484, ""recall"": 0.8535016674606956, ""f1-score"": 0.9052551793835271, ""support"": 4198}, ""text"": {""precision"": 0.7511129097531364, ""recall"": 0.9321948769462581, ""f1-score"": 0.8319139399372477, ""support"": 1991}, ""accuracy"": 0.8788172564226854, ""macro avg"": {""precision"": 0.8574015328754924, ""recall"": 0.8928482722034768, ""f1-score"": 0.8685845596603874, ""support"": 6189}, ""weighted avg"": {""precision"": 0.895304100532794, ""recall"": 0.8788172564226854, ""f1-score"": 0.8816613180589928, ""support"": 6189}}",0.8685845596603874,0.8928482722034768,0.3571233249967918,0.35400372570147737
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.709233720001066,4.608822265625,391,12500,6,6190,"{""artifact"": {""precision"": 0.9811320754716981, ""recall"": 0.873639375295788, ""f1-score"": 0.9242708724496184, ""support"": 4226}, ""text"": {""precision"": 0.7799752781211372, ""recall"": 0.9638492871690427, ""f1-score"": 0.8622181735367797, ""support"": 1964}, ""accuracy"": 0.9022617124394184, ""macro avg"": {""precision"": 0.8805536767964177, ""recall"": 0.9187443312324153, ""f1-score"": 0.893244522993199, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9173078509165283, ""recall"": 0.9022617124394184, ""f1-score"": 0.9045824232307468, ""support"": 6190}}",0.893244522993199,0.9187443312324154,0.3485999229887966,0.3498498175991699,6189,"{""artifact"": {""precision"": 0.9627461415646621, ""recall"": 0.8618389709385421, ""f1-score"": 0.9095022624434389, ""support"": 4198}, ""text"": {""precision"": 0.7614150555327026, ""recall"": 0.9296835760924159, ""f1-score"": 0.8371777476255088, ""support"": 1991}, ""accuracy"": 0.883664566165778, ""macro avg"": {""precision"": 0.8620805985486824, ""recall"": 0.895761273515479, ""f1-score"": 0.8733400050344738, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8979779734777932, ""recall"": 0.883664566165778, ""f1-score"": 0.8862354812182816, ""support"": 6189}}",0.8733400050344738,0.895761273515479,0.3498688540130388,0.34961122600070665
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.7498201229900587,4.7812890625,586,12500,7,6190,"{""artifact"": {""precision"": 0.9769879826131425, ""recall"": 0.9041646947468055, ""f1-score"": 0.9391667690795134, ""support"": 4226}, ""text"": {""precision"": 0.8222904782799474, ""recall"": 0.9541751527494908, ""f1-score"": 0.883337261371671, ""support"": 1964}, ""accuracy"": 0.9200323101777059, ""macro avg"": {""precision"": 0.8996392304465449, ""recall"": 0.9291699237481481, ""f1-score"": 0.9112520152255922, ""support"": 6190}, ""weighted avg"": {""precision"": 0.927904638750397, ""recall"": 0.9200323101777059, ""f1-score"": 0.9214528509634872, ""support"": 6190}}",0.9112520152255922,0.9291699237481482,0.3503937979985494,0.3514411606010981,6189,"{""artifact"": {""precision"": 0.9629915188897455, ""recall"": 0.8925678894711767, ""f1-score"": 0.9264433180862899, ""support"": 4198}, ""text"": {""precision"": 0.8037423846823325, ""recall"": 0.9276745354093421, ""f1-score"": 0.8612730240149219, ""support"": 1991}, ""accuracy"": 0.9038616900953305, ""macro avg"": {""precision"": 0.883366951786039, ""recall"": 0.9101212124402593, ""f1-score"": 0.8938581710506059, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9117611058655156, ""recall"": 0.9038616900953305, ""f1-score"": 0.9054780481725567, ""support"": 6189}}",0.8938581710506059,0.9101212124402595,0.3501533369999379,0.35168014700175265
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.8257493099954445,4.691611328125,806,12500,8,6190,"{""artifact"": {""precision"": 0.9814963797264682, ""recall"": 0.8660672030288689, ""f1-score"": 0.9201759899434317, ""support"": 4226}, ""text"": {""precision"": 0.7700121901665989, ""recall"": 0.964867617107943, ""f1-score"": 0.8564971751412429, ""support"": 1964}, ""accuracy"": 0.8974151857835219, ""macro avg"": {""precision"": 0.8757542849465336, ""recall"": 0.9154674100684059, ""f1-score"": 0.8883365825423373, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9143954187740314, ""recall"": 0.8974151857835219, ""f1-score"": 0.8999715970078099, ""support"": 6190}}",0.8883365825423373,0.9154674100684059,0.3496155790053308,0.35081526919966566,6189,"{""artifact"": {""precision"": 0.9638263665594855, ""recall"": 0.8568365888518342, ""f1-score"": 0.9071878940731399, ""support"": 4198}, ""text"": {""precision"": 0.7553927553927554, ""recall"": 0.9321948769462581, ""f1-score"": 0.8345323741007195, ""support"": 1991}, ""accuracy"": 0.8810793343027953, ""macro avg"": {""precision"": 0.8596095609761205, ""recall"": 0.8945157328990462, ""f1-score"": 0.8708601340869297, ""support"": 6189}, ""weighted avg"": {""precision"": 0.896773317628647, ""recall"": 0.8810793343027953, ""f1-score"": 0.8838146285593106, ""support"": 6189}}",0.8708601340869297,0.8945157328990463,0.35248588398098946,0.35063919379899744
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.7255205789988395,4.5456201171875,189,12500,9,6190,"{""artifact"": {""precision"": 0.9830090435735818, ""recall"": 0.8487931850449598, ""f1-score"": 0.910984126984127, ""support"": 4226}, ""text"": {""precision"": 0.7485242030696576, ""recall"": 0.9684317718940937, ""f1-score"": 0.8443951165371809, ""support"": 1964}, ""accuracy"": 0.8867528271405493, ""macro avg"": {""precision"": 0.8657666233216197, ""recall"": 0.9086124784695268, ""f1-score"": 0.877689621760654, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9086102993490733, ""recall"": 0.8867528271405493, ""f1-score"": 0.8898563698730119, ""support"": 6190}}",0.877689621760654,0.9086124784695268,0.35858285301947035,0.35391985140158794,6189,"{""artifact"": {""precision"": 0.964080065807513, ""recall"": 0.8375416865173892, ""f1-score"": 0.8963671128107075, ""support"": 4198}, ""text"": {""precision"": 0.7317073170731707, ""recall"": 0.934203917629332, ""f1-score"": 0.8206485771012574, ""support"": 1991}, ""accuracy"": 0.868637905962191, ""macro avg"": {""precision"": 0.8478936914403419, ""recall"": 0.8858728020733606, ""f1-score"": 0.8585078449559824, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8893258013495917, ""recall"": 0.868637905962191, ""f1-score"": 0.8720084757776625, ""support"": 6189}}",0.8585078449559824,0.8858728020733606,0.35548506100894883,0.35308379160123876
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",6.312735837011132,7.8521962890625,426,25000,0,6190,"{""artifact"": {""precision"": 0.9810918774966711, ""recall"": 0.8717463322290582, ""f1-score"": 0.9231925823831599, ""support"": 4226}, ""text"": {""precision"": 0.7774127310061602, ""recall"": 0.9638492871690427, ""f1-score"": 0.8606501477608547, ""support"": 1964}, ""accuracy"": 0.9009693053311794, ""macro avg"": {""precision"": 0.8792523042514157, ""recall"": 0.9177978096990504, ""f1-score"": 0.8919213650720073, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9164673470108288, ""recall"": 0.9009693053311794, ""f1-score"": 0.9033487469068745, ""support"": 6190}}",0.8919213650720073,0.9177978096990504,0.35415234000538476,0.35569059980043677,6189,"{""artifact"": {""precision"": 0.9629728289824188, ""recall"": 0.8611243449261553, ""f1-score"": 0.90920523138833, ""support"": 4198}, ""text"": {""precision"": 0.7605749486652977, ""recall"": 0.9301858362631843, ""f1-score"": 0.8368730230456394, ""support"": 1991}, ""accuracy"": 0.8833414121829052, ""macro avg"": {""precision"": 0.8617738888238582, ""recall"": 0.8956550905946699, ""f1-score"": 0.8730391272169846, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8978614733980936, ""recall"": 0.8833414121829052, ""f1-score"": 0.8859359751578733, ""support"": 6189}}",0.8730391272169846,0.8956550905946699,0.35355617199093103,0.3557620228006272
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",7.10259581101127,8.03273046875,430,25000,1,6190,"{""artifact"": {""precision"": 0.9787573021773766, ""recall"": 0.8722195929957407, ""f1-score"": 0.9224224224224226, ""support"": 4226}, ""text"": {""precision"": 0.7772277227722773, ""recall"": 0.9592668024439919, ""f1-score"": 0.8587055606198724, ""support"": 1964}, ""accuracy"": 0.8998384491114702, ""macro avg"": {""precision"": 0.8779925124748269, ""recall"": 0.9157431977198662, ""f1-score"": 0.8905639915211474, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9148147991157263, ""recall"": 0.8998384491114702, ""f1-score"": 0.902205957708334, ""support"": 6190}}",0.8905639915211474,0.9157431977198662,0.3543722330068704,0.35500709229963834,6189,"{""artifact"": {""precision"": 0.9628458498023715, ""recall"": 0.8704144830871844, ""f1-score"": 0.9143000125109471, ""support"": 4198}, ""text"": {""precision"": 0.772765246449457, ""recall"": 0.9291813159216474, ""f1-score"": 0.8437856328392247, ""support"": 1991}, ""accuracy"": 0.8893197608660527, ""macro avg"": {""precision"": 0.8678055481259143, ""recall"": 0.8997978995044159, ""f1-score"": 0.8790428226750859, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9016969596301866, ""recall"": 0.8893197608660527, ""f1-score"": 0.8916155513821057, ""support"": 6189}}",0.8790428226750859,0.8997978995044158,0.35625510502723046,0.35563632999837863
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",7.0955943840090185,7.8345537109375,235,25000,2,6190,"{""artifact"": {""precision"": 0.9740999740999741, ""recall"": 0.8899668717463323, ""f1-score"": 0.9301347842215902, ""support"": 4226}, ""text"": {""precision"": 0.8003434950622584, ""recall"": 0.9490835030549898, ""f1-score"": 0.868390402981598, ""support"": 1964}, ""accuracy"": 0.9087237479806138, ""macro avg"": {""precision"": 0.8872217345811162, ""recall"": 0.919525187400661, ""f1-score"": 0.8992625936015941, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9189694854359881, ""recall"": 0.9087237479806138, ""f1-score"": 0.9105441598669303, ""support"": 6190}}",0.8992625936015941,0.9195251874006611,0.3563547930098139,0.3544809801998781,6189,"{""artifact"": {""precision"": 0.9586260733801717, ""recall"": 0.8775607432110529, ""f1-score"": 0.9163039422957344, ""support"": 4198}, ""text"": {""precision"": 0.7809036658141517, ""recall"": 0.9201406328478152, ""f1-score"": 0.8448236107908692, ""support"": 1991}, ""accuracy"": 0.8912586847632897, ""macro avg"": {""precision"": 0.8697648695971617, ""recall"": 0.898850688029434, ""f1-score"": 0.8805637765433019, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9014528121967905, ""recall"": 0.8912586847632897, ""f1-score"": 0.8933087346650693, ""support"": 6189}}",0.8805637765433019,0.898850688029434,0.354869516013423,0.3552300295996247
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",6.808016960014356,7.9295126953125,357,25000,3,6190,"{""artifact"": {""precision"": 0.985461274121068, ""recall"": 0.882158069096072, ""f1-score"": 0.9309526782369835, ""support"": 4226}, ""text"": {""precision"": 0.7931034482758621, ""recall"": 0.9719959266802444, ""f1-score"": 0.8734843285289408, ""support"": 1964}, ""accuracy"": 0.9106623586429725, ""macro avg"": {""precision"": 0.889282361198465, ""recall"": 0.9270769978881581, ""f1-score"": 0.9022185033829622, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9244288395556425, ""recall"": 0.9106623586429725, ""f1-score"": 0.9127187785880988, ""support"": 6190}}",0.9022185033829622,0.9270769978881581,0.3585257869854104,0.3565639826003462,6189,"{""artifact"": {""precision"": 0.9653163886682552, ""recall"": 0.8685088137208195, ""f1-score"": 0.9143573667711599, ""support"": 4198}, ""text"": {""precision"": 0.7711442786069652, ""recall"": 0.934203917629332, ""f1-score"": 0.8448784919373155, ""support"": 1991}, ""accuracy"": 0.8896429148489255, ""macro avg"": {""precision"": 0.8682303336376103, ""recall"": 0.9013563656750757, ""f1-score"": 0.8796179293542377, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9028512616474073, ""recall"": 0.8896429148489255, ""f1-score"": 0.8920060273311559, ""support"": 6189}}",0.8796179293542377,0.9013563656750757,0.3595876790059265,0.35879211020073853
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",6.588358921988402,8.0077978515625,928,25000,4,6190,"{""artifact"": {""precision"": 0.9830553349218957, ""recall"": 0.8786086133459536, ""f1-score"": 0.9279020367362241, ""support"": 4226}, ""text"": {""precision"": 0.7874015748031497, ""recall"": 0.9674134419551935, ""f1-score"": 0.8681745487777016, ""support"": 1964}, ""accuracy"": 0.9067851373182553, ""macro avg"": {""precision"": 0.8852284548625227, ""recall"": 0.9230110276505736, ""f1-score"": 0.8980382927569628, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9209771467355925, ""recall"": 0.9067851373182553, ""f1-score"": 0.9089513442724861, ""support"": 6190}}",0.8980382927569628,0.9230110276505735,0.352045748004457,0.35405334279930684,6189,"{""artifact"": {""precision"": 0.9660387370655347, ""recall"": 0.8673177703668413, ""f1-score"": 0.9140203338772437, ""support"": 4198}, ""text"": {""precision"": 0.7698347107438016, ""recall"": 0.9357106981416373, ""f1-score"": 0.844706415778735, ""support"": 1991}, ""accuracy"": 0.8893197608660527, ""macro avg"": {""precision"": 0.8679367239046681, ""recall"": 0.9015142342542393, ""f1-score"": 0.8793633748279893, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9029199430105064, ""recall"": 0.8893197608660527, ""f1-score"": 0.891722060984348, ""support"": 6189}}",0.8793633748279893,0.9015142342542392,0.3522876520000864,0.3531704302004073
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",6.795075797999743,8.0497724609375,907,25000,5,6190,"{""artifact"": {""precision"": 0.9834313201496526, ""recall"": 0.8707998106956933, ""f1-score"": 0.9236947791164658, ""support"": 4226}, ""text"": {""precision"": 0.7769607843137255, ""recall"": 0.9684317718940937, ""f1-score"": 0.8621940163191296, ""support"": 1964}, ""accuracy"": 0.9017770597738287, ""macro avg"": {""precision"": 0.8801960522316891, ""recall"": 0.9196157912948935, ""f1-score"": 0.8929443977177978, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9179211210572842, ""recall"": 0.9017770597738287, ""f1-score"": 0.9041814514696213, ""support"": 6190}}",0.8929443977177978,0.9196157912948936,0.35785764301544987,0.354214607400354,6189,"{""artifact"": {""precision"": 0.9646869983948636, ""recall"": 0.8589804668889948, ""f1-score"": 0.9087701612903225, ""support"": 4198}, ""text"": {""precision"": 0.7584659322725418, ""recall"": 0.9337016574585635, ""f1-score"": 0.8370103556956326, ""support"": 1991}, ""accuracy"": 0.8830182582000323, ""macro avg"": {""precision"": 0.8615764653337027, ""recall"": 0.8963410621737791, ""f1-score"": 0.8728902584929776, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8983457247400659, ""recall"": 0.8830182582000323, ""f1-score"": 0.8856850469036642, ""support"": 6189}}",0.8728902584929776,0.8963410621737791,0.357142480002949,0.35670888840104453
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",6.618929943011608,7.97648046875,590,25000,6,6190,"{""artifact"": {""precision"": 0.9857411891310196, ""recall"": 0.8670137245622338, ""f1-score"": 0.9225733350119601, ""support"": 4226}, ""text"": {""precision"": 0.772745653052972, ""recall"": 0.9730142566191446, ""f1-score"": 0.8613928329952669, ""support"": 1964}, ""accuracy"": 0.9006462035541195, ""macro avg"": {""precision"": 0.8792434210919958, ""recall"": 0.9200139905906892, ""f1-score"": 0.8919830840036136, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9181606991702304, ""recall"": 0.9006462035541195, ""f1-score"": 0.9031616216095716, ""support"": 6190}}",0.8919830840036136,0.9200139905906892,0.35720201302319765,0.3544333708996419,6189,"{""artifact"": {""precision"": 0.9679590737749058, ""recall"": 0.856360171510243, ""f1-score"": 0.9087462082912033, ""support"": 4198}, ""text"": {""precision"": 0.7563636363636363, ""recall"": 0.9402310396785535, ""f1-score"": 0.8383340797133899, ""support"": 1991}, ""accuracy"": 0.8833414121829052, ""macro avg"": {""precision"": 0.862161355069271, ""recall"": 0.8982956055943982, ""f1-score"": 0.8735401440022966, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8998888660053408, ""recall"": 0.8833414121829052, ""f1-score"": 0.8860946413177946, ""support"": 6189}}",0.8735401440022966,0.8982956055943982,0.3512877060275059,0.3523825208016206
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",7.0460202080139425,7.9966982421875,521,25000,7,6190,"{""artifact"": {""precision"": 0.9855460385438972, ""recall"": 0.8712730714623758, ""f1-score"": 0.9248932429037929, ""support"": 4226}, ""text"": {""precision"": 0.778321108394458, ""recall"": 0.9725050916496945, ""f1-score"": 0.8646446355817112, ""support"": 1964}, ""accuracy"": 0.9033925686591276, ""macro avg"": {""precision"": 0.8819335734691776, ""recall"": 0.9218890815560351, ""f1-score"": 0.894768939242752, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9197964807388087, ""recall"": 0.9033925686591276, ""f1-score"": 0.9057772065902924, ""support"": 6190}}",0.894768939242752,0.9218890815560351,0.3566660169744864,0.3621999644004973,6189,"{""artifact"": {""precision"": 0.9686411149825784, ""recall"": 0.8608861362553597, ""f1-score"": 0.9115903644848026, ""support"": 4198}, ""text"": {""precision"": 0.7624084621643613, ""recall"": 0.9412355600200905, ""f1-score"": 0.8424365025848505, ""support"": 1991}, ""accuracy"": 0.8867345290030699, ""macro avg"": {""precision"": 0.8655247885734698, ""recall"": 0.9010608481377251, ""f1-score"": 0.8770134335348265, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9022961138901451, ""recall"": 0.8867345290030699, ""f1-score"": 0.8893435816373628, ""support"": 6189}}",0.8770134335348265,0.9010608481377251,0.358281168009853,0.3575718817010056
